Area Name,Date,# of Hunters,# of Ducks,# of Geese,# of Waterfowl,Average Ducks,Average Geese,Average Waterfowl,#1 Species,#2 Species
Island Slough,1/27,15,20,1,21,1.3,0.1,1.4,AGWT,AMWI
Island Slough,1/28,5,5,0,5,1.0,0.0,1.0,CITE,AMWI
Kesterson,1/24,78,191,3,194,2.4,0.0,2.5,AGWT,NSHO
Kesterson,1/27,95,226,0,226,2.4,0.0,2.4,AGWT,NSHO
Kesterson,1/28,59,69,1,70,1.2,0.0,1.2,AGWT,CITE
Little Dry Ck. (UBB),1/27,106,175,2,177,1.7,0.0,1.7,RNDU,AGWT
Little Dry Ck. (UBB),1/28,65,63,3,66,1.0,0.0,1.0,AGWT,NSHO
Llano Seco (UBB),1/24,41,59,3,62,1.4,0.1,1.5,AGWT,MALL
Llano Seco (UBB),1/27,44,20,3,23,0.5,0.1,0.5,AMWI,MALL
Llano Seco (UBB),1/28,29,17,11,28,0.6,0.4,1.0,RNDU,RNDU
Los Banos,1/24,97,193,20,213,2.0,0.2,2.2,AGWT,GWFG
Los Banos,1/27,164,337,5,342,2.1,0.0,2.1,AGWT,AMWI
Los Banos,1/28,90,83,5,88,0.9,0.1,1.0,AGWT,MALL
Mendota,1/24,199,587,2,589,2.9,0.0,3.0,AGWT,CITE
Mendota,1/27,389,1024,6,1030,2.6,0.0,2.6,AGWT,CITE
Mendota,1/28,175,233,7,240,1.3,0.0,1.4,AGWT,CITE
Merced,1/24,45,89,15,104,2.0,0.3,2.3,AGWT,NSHO
Merced,1/27,49,45,14,59,0.9,0.3,1.2,AGWT,MALL
Freitas North,1/24,15,49,0,49,3.3,0.0,3.3,AGWT,MALL
Freitas North,1/27,30,95,1,96,3.2,0.0,3.2,AGWT,MALL
Freitas North,1/28,15,38,1,39,2.5,0.1,2.6,AGWT,MALL
Freitas South,1/24,6,28,2,30,4.7,0.3,5.0,AGWT,MALL
Freitas South,1/27,30,95,1,96,3.2,0.0,3.2,AGWT,MALL
Freitas South,1/28,10,31,1,32,3.1,0.1,3.2,AGWT,AMWI
Salt Slough (NO.GL),1/24,28,45,1,46,1.6,0.0,1.6,AGWT,NSHO
Salt Slough (NO.GL),1/27,50,82,1,83,1.6,0.0,1.7,AGWT,NSHO
Salt Slough (NO.GL),1/28,31,24,0,24,0.8,0.0,0.8,MALL,MALL
Sacramento,1/24,165,256,26,282,1.6,0.2,1.7,AGWT,RNDU
Sacramento,1/27,215,178,96,274,0.8,0.4,1.3,RNDU,LSGO
Sacramento,1/28,126,53,72,125,0.4,0.6,1.0,LSGO,ROGO
San Jacinto,1/24,167,267,0,267,1.6,0.0,1.6,NSHO,NOPI
San Jacinto,1/27,200,410,0,410,2.1,0.0,2.1,NSHO,AGWT
San Luis,1/24,94,285,7,292,3.0,0.1,3.1,AGWT,RNDU
San Luis,1/27,100,257,14,271,2.6,0.1,2.7,AGWT,MALL
San Luis,1/28,48,70,1,71,1.5,0.0,1.5,AGWT,MALL
Volta,1/24,78,147,0,147,1.9,0.0,1.9,AGWT,NSHO
Volta,1/27,135,382,0,382,2.8,0.0,2.8,AGWT,NSHO
Volta,1/28,59,155,0,155,2.6,0.0,2.6,AGWT,CITE
Wister,1/24,80,170,7,177,2.1,0.1,2.2,NSHO,CITE
Wister,1/27,242,459,1,460,1.9,0.0,1.9,NSHO,CITE
Wister,1/28,79,73,2,75,0.9,0.0,0.9,AGWT,NSHO
Yolo,1/24,185,267,5,272,1.4,0.0,1.5,AGWT,AMWI
Yolo,1/27,191,447,8,455,2.3,0.0,2.4,AGWT,NSHO
Yolo,1/28,127,137,5,142,1.1,0.0,1.1,AGWT,NOPI
West Bear Creek,1/24,33,107,6,113,3.2,0.2,3.4,AGWT,MALL
West Bear Creek,1/27,46,96,9,105,2.1,0.2,2.3,AGWT,MALL
West Bear Creek,1/28,41,70,11,81,1.7,0.3,2.0,AGWT,GWFG
West Family Junior Unit,1/24,6,4,0,4,0.7,0.0,0.7,AMWI,AMWI
West Family Junior Unit,1/27,7,2,0,2,0.3,0.0,0.3,BUFF,N/A
West Family Junior Unit,1/28,2,2,0,2,1.0,0.0,1.0,BUFF,BUFF
San Luis,2/12,10,28,0,28,2.8,0.0,2.8,AGWT,NSHO
Sutter,2/13,2,11,0,11,5.5,0.0,5.5,MALL,GADW
Volta,2/12,14,11,0,11,0.8,0.0,0.8,NSHO,N/A
West Bear Creek,2/12,8,22,0,22,2.8,0.0,2.8,AMWI,CITE
West Bear Creek,2/13,6,3,0,3,0.5,0.0,0.5,AGWT,AGWT
